X_deg,Y_deg,Pop,GridCellArea,Country,ElecPop,WindVel,GHI,TravelHours,Elevation,ResidentialDemandTierCustom,Slope,NightLights,LandCover,SubstationDist,TransformerDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,IsUrban,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,id,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2025High,Pop2025Low,Pop2030High,Pop2030Low,Pop2018,ElecStart,GridDistCalibElec,FinalElecCode2018,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,SADieselFuelCost2025,MGDieselFuelCost2025,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,Pop2030,NewConnections2030,EnergyPerSettlement2030,SADieselFuelCost2030,MGDieselFuelCost2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Grid2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,InvestmentCapita2030,FinalElecCode2030,NewCapacity2030
42.70954,11.16489,387.16922,0.035,Djibouti,387.16922,7.17972,2265.175,1.0451,710.3444,118.875,0.81297,1.22996,16,2.674,9999,18.028,18.028,1.324,1.324,1.072,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1106,1.1777451,0.21691892,428.02777,428.02777,439.81454,429.62567,448.43185,430.77066,428.02777,0,9999,99,1.324,1.324,439.81454,439.81454,7.7,4,49742.406,50717.01,39.022358,30.308947,99.0,0.22372955,0.33031675,99,99,0.2803164,MG_PV2025,0.22372955,5.0,99.0,0.0,0,MG_PV2025,0.22372955,5.0,97265.555,1,221.1513,5.0,27.194586,448.43185,8.617315,974.60626,39.022358,30.308947,99.0,0.21708666,0.32327026,99,99,0.61068285,MG_PV2030,0.21708666,5.0,0.06447097,1.5593345,1,Grid2030,0.06447097,1.0,575.3867,1,66.770996,1.0,0.15165815
42.56389,11.16552,91.06037,0.017,Djibouti,0.0,7.28729,2297.0,1.05,597.0,175.8125,2.74776,0.0,16,13.763,9999,30.543,30.543,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1105,1.1236314,0.22425556,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,0.0,0.0,103.4423,103.4423,7.7,4,11699.179,11928.401,39.038616,30.309612,99.0,0.26258868,0.36223513,99,99,0.27643263,MG_PV2025,0.26258868,5.0,99.0,0.0,0,MG_PV2025,0.26258868,5.0,26700.5,1,258.11972,5.0,6.307421,105.469055,2.026752,229.22278,39.038616,30.309612,99.0,0.2238243,0.3230951,99,99,0.60222185,MG_PV2030,0.2238243,5.0,0.07284347,0.0,1,Grid2030,0.07284347,1.0,145.82364,1,71.94943,1.0,0.035669282
42.39927,11.16635,45.53018,0.009,Djibouti,0.0,6.82248,2300.0,1.86667,610.0,175.8125,0.77212,0.0,7,31.699,9999,47.031,31.759,4.13,4.13,4.027,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1104,1.1236314,0.19252309,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,4.13,51.721146,51.721146,7.7,4,5849.589,5964.2,41.748657,30.420313,99.0,0.30705056,0.45312077,99,99,0.27607208,SA_PV2025,0.27607208,3.0,99.0,0.0,0,SA_PV2025,0.27607208,3.0,12631.721,1,244.22739,3.0,2.8258882,52.73452,1.0133759,114.61138,41.748657,30.420313,99.0,6.645322,6.7908263,99,99,0.6014364,SA_PV2030,0.6014364,3.0,99.0,0.0,0,SA_PV2030,0.6014364,3.0,310.7894,1,306.6872,3.0,0.055367816
42.02921,11.16718,45.53018,0.009,Djibouti,0.0,5.38078,2276.537,5.63981,602.2974,175.8125,0.59172,0.0,16,72.099,9999,86.377,39.125,19.495,19.495,19.45,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1103,1.0935532,0.098948054,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,19.495,51.721146,51.721146,7.7,4,5849.589,5964.2,54.269447,30.931768,99.0,0.30890924,99.0,99,99,0.27891737,SA_PV2025,0.27891737,3.0,99.0,0.0,0,SA_PV2025,0.27891737,3.0,12761.907,1,246.74449,3.0,2.855013,52.73452,1.0133759,114.61138,54.269447,30.931768,99.0,6.6471725,99.0,99,99,0.60763496,SA_PV2030,0.60763496,3.0,99.0,0.0,0,SA_PV2030,0.60763496,3.0,313.9925,1,309.84802,3.0,0.055938456
42.51829,11.16785,273.1811,0.043,Djibouti,0.0,7.31102,2303.0,0.92638,585.0393,175.8125,0.51824,0.0,16,18.743,9999,34.989,29.206,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1394,1.1236314,0.22587208,302.0103,0.0,310.3269,303.1378,316.40714,303.94568,302.0103,0,9999,99,0.0,0.0,310.3269,310.3269,7.7,4,35097.535,35785.203,38.6284,30.292854,99.0,0.23051849,0.32862985,99,99,0.27571246,MG_PV2025,0.23051849,5.0,99.0,0.0,0,MG_PV2025,0.23051849,5.0,70600.05,1,227.50218,5.0,18.872965,316.40714,6.0802555,687.66833,38.6284,30.292854,99.0,0.22086503,0.31860697,99,99,0.6006529,MG_PV2030,0.22086503,5.0,0.070592314,0.0,1,Grid2030,0.070592314,1.0,429.00507,1,70.557076,1.0,0.10700784
42.30751,11.16937,637.42255,0.095,Djibouti,0.0,6.01782,2266.9148,1.23333,391.36298,175.8125,0.83475,0.0,16,41.726,9999,56.726,33.276,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1466,1.1418033,0.13861977,704.69073,0.0,724.09607,707.3215,738.2833,709.2066,704.69073,0,9999,99,0.0,0.0,724.09607,724.09607,7.7,4,81894.25,83498.805,39.64698,30.334461,99.0,0.22420225,0.49456942,99,99,0.2801013,MG_PV2025,0.22420225,5.0,99.0,0.0,0,MG_PV2025,0.22420225,5.0,160457.08,1,221.59639,5.0,44.737907,738.2833,14.187263,1604.5594,39.64698,30.334461,99.0,0.22296628,0.49225888,99,99,0.61021423,MG_PV2030,0.22296628,5.0,0.06991131,0.0,1,Grid2030,0.06991131,1.0,995.0361,1,70.13587,1.0,0.24968496
42.5668,11.17052,45.53018,0.009,Djibouti,0.0,7.33582,2294.0,0.86667,569.0,175.8125,1.5232,0.0,16,13.521,9999,30.654,27.93,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1102,1.1236314,0.22756058,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,38.430256,30.284761,99.0,0.30752224,0.40286258,99,99,0.27679414,SA_PV2025,0.27679414,3.0,99.0,0.0,0,SA_PV2025,0.27679414,3.0,12664.759,1,244.86618,3.0,2.8332794,52.73452,1.0133759,114.61138,38.430256,30.284761,99.0,6.6457915,6.7407737,99,99,0.6030094,SA_PV2030,0.6030094,3.0,99.0,0.0,0,SA_PV2030,0.6030094,3.0,311.60226,1,307.48935,3.0,0.055512633
42.07255,11.17385,45.53018,0.009,Djibouti,0.0,5.18963,2271.0,4.55,572.0,175.8125,0.82907,0.0,10,67.388,9999,81.852,37.506,16.86,16.86,16.95,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1100,1.0935532,0.08790111,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,16.86,51.721146,51.721146,7.7,4,5849.589,5964.2,50.653023,30.784042,99.0,0.3093535,99.0,99,99,0.27959743,SA_PV2025,0.27959743,3.0,99.0,0.0,0,SA_PV2025,0.27959743,3.0,12793.023,1,247.3461,3.0,2.861974,52.73452,1.0133759,114.61138,50.653023,30.784042,99.0,6.647615,99.0,99,99,0.6091165,SA_PV2030,0.6091165,3.0,99.0,0.0,0,SA_PV2030,0.6091165,3.0,314.7581,1,310.6035,3.0,0.056074847
42.31093,11.17385,45.53018,0.009,Djibouti,0.0,6.09083,2268.0,1.31667,404.0,175.8125,0.84564,0.0,16,41.38,9999,56.501,32.714,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1101,1.1418033,0.14338443,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,39.923534,30.345758,99.0,0.3095951,0.5649852,99,99,0.27996728,SA_PV2025,0.27996728,3.0,99.0,0.0,0,SA_PV2025,0.27996728,3.0,12809.946,1,247.67328,3.0,2.8657596,52.73452,1.0133759,114.61138,39.923534,30.345758,99.0,6.6478553,6.902232,99,99,0.60992223,SA_PV2030,0.60992223,3.0,99.0,0.0,0,SA_PV2030,0.60992223,3.0,315.1744,1,311.01434,3.0,0.05614902
42.98438,11.17718,48.39615,0.009,Djibouti,0.0,4.44052,2104.0,1.9,407.0,118.875,0.72129,0.0,7,32.377,9999,6.596,6.596,5.125,5.125,5.105,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1099,1.1236314,0.04986224,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,5.125,54.976814,54.976814,7.7,4,6217.8003,6339.626,41.85926,30.42483,99.0,0.3178502,99.0,99,99,0.30178982,SA_PV2025,0.30178982,3.0,99.0,0.0,0,SA_PV2025,0.30178982,3.0,14677.634,1,266.9786,3.0,3.283587,56.053978,1.0771644,121.825775,41.85926,30.42483,99.0,6.3566895,99.0,99,99,0.6574637,SA_PV2030,0.6574637,3.0,99.0,0.0,0,SA_PV2030,0.6574637,3.0,361.1268,1,335.2569,3.0,0.06433554
42.42178,11.17802,45.53018,0.009,Djibouti,0.0,6.91551,2301.0,2.28333,568.0,175.8125,0.69459,0.0,7,29.344,9999,45.143,30.022,4.372,4.372,4.497,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1098,1.1236314,0.19887206,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,4.372,51.721146,51.721146,7.7,4,5849.589,5964.2,43.1313,30.476791,99.0,0.30697218,0.4427,99,99,0.2759521,SA_PV2025,0.2759521,3.0,99.0,0.0,0,SA_PV2025,0.2759521,3.0,12626.23,1,244.12125,3.0,2.82466,52.73452,1.0133759,114.61138,43.1313,30.476791,99.0,6.6452436,6.780448,99,99,0.60117495,SA_PV2030,0.60117495,3.0,99.0,0.0,0,SA_PV2030,0.60117495,3.0,310.65433,1,306.5539,3.0,0.055343755
42.40928,11.17885,45.53018,0.009,Djibouti,0.0,6.9349,2300.0,2.33333,581.0,175.8125,1.46459,0.0,16,30.712,9999,46.454,30.177,5.14,5.14,5.242,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1097,1.1076348,0.20019624,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,5.14,51.721146,51.721146,7.7,4,5849.589,5964.2,43.297222,30.483568,99.0,0.30705056,0.44060987,99,99,0.27607208,SA_PV2025,0.27607208,3.0,99.0,0.0,0,SA_PV2025,0.27607208,3.0,12631.721,1,244.22739,3.0,2.8258882,52.73452,1.0133759,114.61138,43.297222,30.483568,99.0,6.645322,6.7783666,99,99,0.6014364,SA_PV2030,0.6014364,3.0,99.0,0.0,0,SA_PV2030,0.6014364,3.0,310.7894,1,306.6872,3.0,0.055367816
42.67766,11.17927,96.7923,0.017,Djibouti,0.0,5.85498,2265.0,0.91667,682.0,118.875,1.73589,0.0,16,3.307,9999,21.811,21.811,3.798,3.798,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1096,1.1777451,0.12813002,107.00694,0.0,109.95363,107.40642,112.107956,107.692665,107.00694,0,9999,99,3.798,3.798,109.95363,109.95363,7.7,4,12435.601,12679.252,38.596176,30.291538,99.0,0.2617667,0.5690936,99,99,0.28033808,MG_PV2025,0.2617667,5.0,99.0,0.0,0,MG_PV2025,0.2617667,5.0,28306.756,1,257.44266,5.0,6.799172,112.107956,2.1543288,243.65155,38.596176,30.291538,99.0,0.225449,0.53154993,99,99,0.61073005,MG_PV2030,0.225449,5.0,0.072015926,4.473076,1,Grid2030,0.072015926,1.0,153.90005,1,71.437584,1.0,0.037914537
43.06773,11.18135,48.39615,0.009,Djibouti,0.0,4.01936,2093.0,2.18333,279.0,118.875,0.94287,0.0,7,41.487,9999,14.516,14.516,13.311,13.311,12.754,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1095,1.1076348,0.032893736,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,13.311,54.976814,54.976814,7.7,4,6217.8003,6339.626,42.79946,30.463236,99.0,0.31888634,99.0,99,99,0.3033759,SA_PV2025,0.3033759,3.0,99.0,0.0,0,SA_PV2025,0.3033759,3.0,14754.774,1,268.38174,3.0,3.3008442,56.053978,1.0771644,121.825775,42.79946,30.463236,99.0,6.357721,99.0,99,99,0.6609191,SA_PV2030,0.6609191,3.0,99.0,0.0,0,SA_PV2030,0.6609191,3.0,363.02475,1,337.0189,3.0,0.06467366
42.67599,11.18218,48.39615,0.009,Djibouti,0.0,5.65009,2265.0,0.91667,682.0,118.875,1.73589,0.0,16,3.674,9999,22.161,22.161,3.505,3.505,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1094,1.1777451,0.115244664,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,3.505,54.976814,54.976814,7.7,4,6217.8003,6339.626,38.596176,30.291538,99.0,0.30383676,0.66600126,99,99,0.28033808,SA_PV2025,0.28033808,3.0,99.0,0.0,0,SA_PV2025,0.28033808,3.0,13634.323,1,248.00133,3.0,3.0501842,56.053978,1.0771644,121.825775,38.596176,30.291538,99.0,6.342736,6.7034497,99,99,0.61073005,SA_PV2030,0.61073005,3.0,99.0,0.0,0,SA_PV2030,0.61073005,3.0,335.4573,1,311.42627,3.0,0.05976246
42.67474,11.18635,96.7923,0.017,Djibouti,0.0,5.24651,2263.0,1.0,780.0,118.875,0.54699,0.0,16,4.152,9999,22.575,22.575,3.024,3.024,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1093,1.1777451,0.09113908,107.00694,0.0,109.95363,107.40642,112.107956,107.692665,107.00694,0,9999,99,3.024,3.024,109.95363,109.95363,7.7,4,12435.601,12679.252,38.872696,30.302834,99.0,0.26192853,99.0,99,99,0.28058586,MG_PV2025,0.26192853,5.0,99.0,0.0,0,MG_PV2025,0.26192853,5.0,28324.482,1,257.60388,5.0,6.805181,112.107956,2.1543288,243.65155,38.872696,30.302834,99.0,0.22561015,99.0,99,99,0.61126983,MG_PV2030,0.22561015,5.0,0.072015926,3.561501,1,Grid2030,0.072015926,1.0,153.90005,1,71.437584,1.0,0.037914537
42.70683,11.1876,290.3769,0.035,Djibouti,0.0,6.84622,2261.0,1.11667,771.0,118.875,1.34991,0.0,7,4.429,9999,19.907,19.907,3.709,3.709,3.471,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1092,1.1777451,0.19414245,321.0208,0.0,329.8609,322.21924,336.32388,323.078,321.0208,0,9999,99,3.709,3.709,329.8609,329.8609,7.7,4,37306.8,38037.758,39.259857,30.31865,99.0,0.23018108,0.37041786,99,99,0.28083405,MG_PV2025,0.23018108,5.0,99.0,0.0,0,MG_PV2025,0.23018108,5.0,74984.26,1,227.32085,5.0,20.433601,336.32388,6.4629865,730.95465,39.259857,30.31865,99.0,0.22070235,0.36039773,99,99,0.61181056,MG_PV2030,0.22070235,5.0,0.06743445,4.3682566,1,Grid2030,0.06743445,1.0,443.38623,1,68.60392,1.0,0.11374361
42.67391,11.18926,96.7923,0.017,Djibouti,0.0,5.66453,2263.0,1.0,780.0,118.875,0.54699,0.0,7,4.486,9999,22.844,22.844,2.689,2.689,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1393,1.1777451,0.11614005,107.00694,0.0,109.95363,107.40642,112.107956,107.692665,107.00694,0,9999,99,2.689,2.689,109.95363,109.95363,7.7,4,12435.601,12679.252,38.872696,30.302834,99.0,0.26192853,0.6197272,99,99,0.28058586,MG_PV2025,0.26192853,5.0,99.0,0.0,0,MG_PV2025,0.26192853,5.0,28324.482,1,257.60388,5.0,6.805181,112.107956,2.1543288,243.65155,38.872696,30.302834,99.0,0.22561015,0.5819761,99,99,0.61126983,MG_PV2030,0.22561015,5.0,0.072015926,3.1669564,1,Grid2030,0.072015926,1.0,153.90005,1,71.437584,1.0,0.037914537
42.61181,11.19218,48.39615,0.009,Djibouti,0.0,7.31235,2277.0,0.8,577.0,118.875,0.88381,0.0,16,9.561,9999,28.373,24.629,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1090,1.1483939,0.22596265,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,0.0,54.976814,54.976814,7.7,4,6217.8003,6339.626,38.20902,30.275723,99.0,0.30287164,0.39881492,99,99,0.2788607,SA_PV2025,0.2788607,3.0,99.0,0.0,0,SA_PV2025,0.2788607,3.0,13562.469,1,246.69434,3.0,3.0341094,56.053978,1.0771644,121.825775,38.20902,30.275723,99.0,6.341775,6.437358,99,99,0.60751146,SA_PV2030,0.60751146,3.0,99.0,0.0,0,SA_PV2030,0.60751146,3.0,333.68942,1,309.78503,3.0,0.05944751
43.05189,11.19218,96.7923,0.009,Djibouti,0.0,4.00265,2095.0,2.4,318.0,118.875,1.08956,0.0,7,39.879,9999,12.382,12.382,11.352,11.352,10.694,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1091,1.1076348,0.03229369,107.00694,0.0,109.95363,107.40642,112.107956,107.692665,107.00694,0,9999,99,11.352,11.352,109.95363,109.95363,7.7,4,12435.601,12679.252,43.51846,30.492605,99.0,0.2699507,99.0,99,99,0.30308628,MG_PV2025,0.2699507,5.0,99.0,0.0,0,MG_PV2025,0.2699507,5.0,29233.953,1,265.87527,5.0,7.350895,112.107956,2.1543288,243.65155,43.51846,30.492605,99.0,0.23219821,99.0,99,99,0.66028816,MG_PV2030,0.23219821,5.0,0.06474271,12.573871,1,Grid2030,0.06474271,1.0,144.20876,1,66.939064,1.0,0.037914537
42.61181,11.19635,48.39615,0.009,Djibouti,0.0,7.27228,2277.0,0.8,577.0,118.875,0.88381,0.0,16,9.786,9999,28.685,24.181,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1089,1.1483939,0.22323266,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,0.0,54.976814,54.976814,7.7,4,6217.8003,6339.626,38.20902,30.275723,99.0,0.30287164,0.40221602,99,99,0.2788607,SA_PV2025,0.2788607,3.0,99.0,0.0,0,SA_PV2025,0.2788607,3.0,13562.469,1,246.69434,3.0,3.0341094,56.053978,1.0771644,121.825775,38.20902,30.275723,99.0,6.341775,6.440745,99,99,0.60751146,SA_PV2030,0.60751146,3.0,99.0,0.0,0,SA_PV2030,0.60751146,3.0,333.68942,1,309.78503,3.0,0.05944751
41.98504,11.19801,45.53018,0.009,Djibouti,0.0,5.60676,2280.0,5.2,608.0,175.8125,2.18358,0.0,7,77.071,9999,91.746,36.7,26.034,26.034,25.508,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1086,1.0811572,0.1125703,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,26.034,51.721146,51.721146,7.7,4,5849.589,5964.2,52.809982,30.87215,99.0,0.30863252,0.68495655,99,99,0.27849376,SA_PV2025,0.27849376,3.0,99.0,0.0,0,SA_PV2025,0.27849376,3.0,12742.525,1,246.36974,3.0,2.8506768,52.73452,1.0133759,114.61138,52.809982,30.87215,99.0,6.646897,7.0217123,99,99,0.6067121,SA_PV2030,0.6067121,3.0,99.0,0.0,0,SA_PV2030,0.6067121,3.0,313.5156,1,309.37744,3.0,0.055853497
42.62515,11.19801,48.39615,0.009,Djibouti,0.0,7.04897,2274.0,0.96667,584.0,118.875,2.27626,0.0,7,8.669,9999,27.657,23.721,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1087,1.1483939,0.20798899,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,0.0,54.976814,54.976814,7.7,4,6217.8003,6339.626,38.762096,30.298315,99.0,0.30311197,0.4228482,99,99,0.27922857,SA_PV2025,0.27922857,3.0,99.0,0.0,0,SA_PV2025,0.27922857,3.0,13580.361,1,247.01979,3.0,3.0381122,56.053978,1.0771644,121.825775,38.762096,30.298315,99.0,6.3420143,6.4612927,99,99,0.60831296,SA_PV2030,0.60831296,3.0,99.0,0.0,0,SA_PV2030,0.60831296,3.0,334.12964,1,310.19373,3.0,0.059525933
42.86436,11.19801,48.39615,0.009,Djibouti,0.0,5.41537,2160.0,3.08333,584.0,118.875,3.35044,0.0,7,19.819,9999,6.262,6.262,8.019,8.019,6.723,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1088,1.1076348,0.10099567,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,6.262,54.976814,54.976814,7.7,4,6217.8003,6339.626,45.786022,30.585232,99.0,0.312739,0.7429346,99,99,0.29396564,SA_PV2025,0.29396564,3.0,99.0,0.0,0,SA_PV2025,0.29396564,3.0,14297.103,1,260.05695,3.0,3.198457,56.053978,1.0771644,121.825775,45.786022,30.585232,99.0,6.3516,6.780068,99,99,0.64041835,SA_PV2030,0.64041835,3.0,99.0,0.0,0,SA_PV2030,0.64041835,3.0,351.76425,1,326.56506,3.0,0.06266758
42.42845,11.20051,45.53018,0.009,Djibouti,0.0,6.94667,2295.0,3.1,559.0,175.8125,1.55327,0.0,7,28.978,9999,45.416,27.405,6.49,6.49,6.735,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1085,1.1076348,0.20100014,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,6.49,51.721146,51.721146,7.7,4,5849.589,5964.2,45.84134,30.587492,99.0,0.30744344,0.43935442,99,99,0.27667356,SA_PV2025,0.27667356,3.0,99.0,0.0,0,SA_PV2025,0.27667356,3.0,12659.24,1,244.75948,3.0,2.8320448,52.73452,1.0133759,114.61138,45.84134,30.587492,99.0,6.645713,6.7771163,99,99,0.60274667,SA_PV2030,0.60274667,3.0,99.0,0.0,0,SA_PV2030,0.60274667,3.0,311.4665,1,307.35535,3.0,0.055488445
42.26909,11.20368,318.7113,0.043,Djibouti,0.0,5.5017,2262.0,1.28333,340.0,175.8125,1.19447,0.0,16,46.235,9999,61.83,30.272,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1082,1.1418033,0.10616673,352.3454,0.0,362.04807,353.66074,369.1417,354.6033,352.3454,0,9999,99,0.0,0.0,362.04807,362.04807,7.7,4,40947.125,41749.406,39.8129,30.34124,99.0,0.22999085,0.6385388,99,99,0.2807099,MG_PV2025,0.22999085,5.0,99.0,0.0,0,MG_PV2025,0.22999085,5.0,82234.12,1,227.13593,5.0,22.417557,369.1417,7.0936317,802.2797,39.8129,30.34124,99.0,0.22204094,0.62894833,99,99,0.6115401,MG_PV2030,0.22204094,5.0,0.06871723,0.0,1,Grid2030,0.06871723,1.0,492.27905,1,69.39732,1.0,0.12484248
42.27259,11.20384,45.53018,0.009,Djibouti,0.0,5.62577,2262.0,1.28333,340.0,175.8125,1.19447,0.0,16,45.858,9999,61.472,30.185,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1084,1.1418033,0.1137413,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,39.8129,30.34124,99.0,0.31008023,0.67920923,99,99,0.2807099,SA_PV2025,0.2807099,3.0,99.0,0.0,0,SA_PV2025,0.2807099,3.0,12843.925,1,248.33025,3.0,2.873361,52.73452,1.0133759,114.61138,39.8129,30.34124,99.0,6.6483383,7.0159883,99,99,0.6115401,SA_PV2030,0.6115401,3.0,99.0,0.0,0,SA_PV2030,0.6115401,3.0,316.01044,1,311.83932,3.0,0.056297958
42.27509,11.20468,45.53018,0.009,Djibouti,0.0,5.62497,2262.0,1.28333,343.0,175.8125,1.06761,0.0,16,45.598,9999,61.24,30.035,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1083,1.1418033,0.11369195,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,39.8129,30.34124,99.0,0.31008023,0.6794491,99,99,0.2807099,SA_PV2025,0.2807099,3.0,99.0,0.0,0,SA_PV2025,0.2807099,3.0,12843.925,1,248.33025,3.0,2.873361,52.73452,1.0133759,114.61138,39.8129,30.34124,99.0,6.6483383,7.0162272,99,99,0.6115401,SA_PV2030,0.6115401,3.0,99.0,0.0,0,SA_PV2030,0.6115401,3.0,316.01044,1,311.83932,3.0,0.056297958
